k,trial,B0_1,B0_2,B0_3,B0_4,B0_5,B0_6,B0_7,B0_8,B0_9,B0_10,B0_11,B0_12,B0_13,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13
10,25,1000,1000,1000,946,522,125,17,3,1,1,1,1,1,0,0,0,0,77,452,678,727,742,743,743,743,743
10,26,1000,1000,998,937,462,127,28,5,3,3,3,3,3,0,0,0,0,88,454,645,728,746,746,746,746,746
10,27,1000,1000,1000,930,479,143,27,6,3,2,2,2,2,0,0,0,0,96,403,661,722,741,741,741,741,741
10,28,1000,1000,998,940,507,126,28,2,1,1,1,1,1,0,0,0,0,85,459,665,726,749,749,749,749,749
10,29,1000,1000,998,928,478,132,28,7,4,4,4,4,4,0,0,0,0,100,434,647,729,740,741,741,741,741
11,0,1000,1000,999,947,500,126,22,4,2,2,2,2,2,0,0,0,0,72,401,602,632,649,649,649,649,649
11,1,1000,1000,998,942,510,111,17,4,2,2,2,2,2,0,0,0,0,71,438,585,648,667,666,666,666,666
11,2,1000,1000,999,929,488,129,29,4,2,2,2,2,2,0,0,0,0,90,407,590,650,676,676,676,676,676
11,3,1000,1000,996,933,485,105,20,4,3,3,3,3,3,0,0,0,0,72,397,544,608,624,623,623,623,623
11,4,1000,1000,998,933,522,143,33,4,4,4,4,4,4,0,0,0,0,88,370,569,618,635,635,635,635,635
11,5,1000,1000,1000,921,489,102,26,1,1,1,1,1,1,0,0,0,0,80,402,524,590,592,592,592,592,592
11,6,1000,1000,999,939,530,120,22,4,2,2,2,2,2,0,0,0,0,75,343,558,624,630,631,631,631,631
11,7,1000,1000,1000,951,484,106,19,5,4,4,4,4,4,0,0,0,0,90,414,547,568,585,586,586,586,586
11,8,1000,1000,998,954,505,127,29,6,3,2,2,2,2,0,0,0,0,50,415,626,685,708,712,712,712,712
11,9,1000,1000,1000,955,511,139,37,7,4,4,4,4,4,0,0,0,0,87,409,602,686,703,705,705,705,705
11,10,1000,1000,999,907,469,107,21,5,2,2,2,2,2,0,0,0,0,78,466,591,664,668,670,670,670,670
11,11,1000,1000,1000,938,494,127,25,5,4,3,3,3,3,0,0,0,0,93,413,547,609,625,625,625,625,625
11,12,1000,1000,1000,945,527,127,28,3,1,1,1,1,1,0,0,0,1,78,421,601,679,700,702,702,702,702
11,13,1000,1000,1000,942,490,144,22,4,1,1,1,1,1,0,0,0,2,89,331,571,618,639,640,640,640,640
11,14,1000,1000,999,950,498,103,21,5,4,4,4,4,4,0,0,0,0,73,388,587,643,650,650,650,650,650
11,15,1000,1000,998,940,462,89,21,1,1,1,1,1,1,0,0,0,0,88,426,575,607,635,635,635,635,635
11,16,1000,1000,1000,939,460,114,23,3,2,2,2,2,2,0,0,0,0,84,420,543,606,628,629,629,629,629
11,17,1000,1000,999,940,470,105,20,2,1,1,1,1,1,0,0,0,0,96,401,575,643,660,660,660,660,660
11,18,1000,1000,998,942,477,115,19,4,3,3,3,3,3,0,0,0,0,76,398,592,652,659,661,661,661,661
11,19,1000,1000,999,941,481,107,25,4,2,2,2,2,2,0,0,0,0,88,392,627,684,701,702,702,702,702
11,20,1000,1000,999,936,501,118,29,10,4,4,4,4,4,0,0,0,0,76,436,641,682,707,708,708,708,708
11,21,1000,1000,999,933,490,107,23,2,2,2,2,2,2,0,0,0,2,78,439,595,639,647,648,648,648,648
11,22,1000,1000,999,940,521,129,35,6,4,4,4,4,4,0,0,0,0,76,418,604,672,684,685,685,685,685
11,23,1000,1000,1000,942,494,125,25,8,6,6,6,6,6,0,0,0,0,101,402,604,655,669,669,669,669,669
11,24,1000,1000,999,940,485,115,31,8,1,1,1,1,1,0,0,0,0,70,409,564,627,645,645,645,645,645
11,25,1000,1000,1000,946,522,124,17,3,1,1,1,1,1,0,0,0,0,75,419,611,646,658,658,658,658,658
11,26,1000,1000,998,937,462,126,27,3,2,2,2,2,2,0,0,0,0,86,393,545,621,637,637,637,637,637
11,27,1000,1000,1000,930,479,140,27,6,3,2,2,2,2,0,0,0,0,93,364,579,633,652,652,652,652,652
11,28,1000,1000,998,940,506,126,27,2,1,1,1,1,1,0,0,0,0,83,425,589,640,664,664,664,664,664
11,29,1000,1000,998,928,476,132,27,7,4,4,4,4,4,0,0,0,0,97,393,570,642,654,655,655,655,655
12,0,1000,1000,999,947,500,125,22,3,1,1,1,1,1,0,0,0,0,73,363,528,551,566,566,566,566,566
12,1,1000,1000,998,942,510,110,17,3,2,2,2,2,2,0,0,0,0,72,405,498,553,570,571,571,571,571
12,2,1000,1000,999,929,488,126,28,3,1,1,1,1,1,0,0,0,0,88,368,513,563,592,592,592,592,592
12,3,1000,1000,996,933,485,103,20,4,3,3,3,3,3,0,0,0,0,71,376,476,523,534,533,533,533,533
12,4,1000,1000,998,933,522,143,33,3,3,3,3,3,3,0,0,0,0,87,334,491,529,546,545,545,545,545
12,5,1000,1000,1000,921,489,102,24,1,1,1,1,1,1,0,0,0,0,74,355,447,503,509,509,509,509,509
12,6,1000,1000,999,939,530,119,22,4,2,2,2,2,2,0,0,0,0,75,313,509,555,566,566,566,566,566
12,7,1000,1000,1000,951,484,105,19,5,4,4,4,4,4,0,0,0,0,85,387,495,516,531,530,530,530,530
12,8,1000,1000,998,954,505,126,27,5,2,1,1,1,1,0,0,0,0,51,375,541,588,604,610,610,610,610
12,9,1000,1000,1000,955,511,138,36,7,4,4,4,4,4,0,0,0,0,87,368,488,559,578,580,580,580,580
12,10,1000,1000,999,907,469,107,20,4,1,1,1,1,1,0,0,0,0,74,430,519,597,597,599,599,599,599
12,11,1000,1000,1000,938,494,127,23,3,2,2,2,2,2,0,0,0,0,93,371,477,531,546,547,547,547,547
12,12,1000,1000,1000,945,526,125,28,3,1,1,1,1,1,0,0,0,1,76,384,516,578,597,600,600,600,600
12,13,1000,1000,1000,942,490,144,21,4,1,1,1,1,1,0,0,0,2,90,301,500,538,562,563,563,563,563
12,14,1000,1000,999,950,497,103,20,4,3,3,3,3,3,0,0,0,0,73,355,510,561,566,566,566,566,566
12,15,1000,1000,998,940,461,88,20,1,1,1,1,1,1,0,0,0,0,87,394,497,520,548,548,548,548,548
12,16,1000,1000,1000,939,460,113,23,2,2,2,2,2,2,0,0,0,0,85,378,455,514,537,539,539,539,539
12,17,1000,1000,999,940,467,103,20,2,1,1,1,1,1,0,0,0,0,97,352,478,537,552,552,552,552,552
12,18,1000,1000,998,942,477,113,19,4,3,3,3,3,3,0,0,0,0,73,366,511,558,563,565,565,565,565
12,19,1000,1000,999,941,481,107,24,4,2,2,2,2,2,0,0,0,0,87,336,537,577,592,593,593,593,593
12,20,1000,1000,999,936,501,116,28,10,4,4,4,4,4,0,0,0,0,72,406,566,592,611,611,611,611,611
12,21,1000,1000,999,933,490,106,23,1,1,1,1,1,1,0,0,0,2,80,410,491,532,544,545,545,545,545
12,22,1000,1000,999,940,521,129,35,5,4,4,4,4,4,0,0,0,0,76,387,523,584,597,599,599,599,599
12,23,1000,1000,1000,942,494,124,25,8,6,6,6,6,6,0,0,0,0,102,363,533,576,588,588,588,588,588
12,24,1000,1000,999,940,484,115,30,8,1,1,1,1,1,0,0,0,0,69,366,491,549,567,567,567,567,567
12,25,1000,1000,1000,946,522,122,17,3,1,1,1,1,1,0,0,0,0,71,389,530,560,572,570,570,570,570
12,26,1000,1000,998,937,462,124,26,2,1,1,1,1,1,0,0,0,0,87,362,482,547,562,562,562,562,562
12,27,1000,1000,1000,930,479,140,26,6,3,2,2,2,2,0,0,0,0,91,325,522,575,596,596,596,596,596
12,28,1000,1000,998,940,506,124,27,2,1,1,1,1,1,0,0,0,0,81,394,525,570,590,590,590,590,590
12,29,1000,1000,998,928,476,131,27,6,4,4,4,4,4,0,0,0,0,96,353,499,572,579,580,580,580,580
13,0,1000,1000,999,947,500,125,20,3,1,1,1,1,1,0,0,0,0,73,326,448,466,481,481,481,481,481
13,1,1000,1000,998,942,510,110,16,2,1,1,1,1,1,0,0,0,0,70,375,420,471,488,490,490,490,490
13,2,1000,1000,999,929,488,126,28,2,1,1,1,1,1,0,0,0,0,87,330,431,471,501,501,501,501,501
13,3,1000,1000,996,933,484,101,20,4,3,3,3,3,3,0,0,0,0,71,345,389,420,427,424,424,424,424
13,4,1000,1000,998,933,521,143,32,3,3,3,3,3,3,0,0,0,0,85,299,419,458,470,469,469,469,469
13,5,1000,1000,1000,921,489,102,24,1,1,1,1,1,1,0,0,0,0,74,319,390,434,441,441,441,441,441
13,6,1000,1000,999,939,530,119,21,3,1,1,1,1,1,0,0,0,0,76,298,447,483,499,499,499,499,499
13,7,1000,1000,1000,951,484,105,19,5,3,3,3,3,3,0,0,0,0,85,349,418,428,444,443,443,443,443
13,8,1000,1000,998,954,505,126,26,5,2,1,1,1,1,0,0,0,0,51,327,452,478,494,500,500,500,500
13,9,1000,1000,1000,955,510,136,36,6,4,4,4,4,4,0,0,0,0,87,339,423,490,504,505,505,505,505
13,10,1000,1000,999,907,468,106,20,4,1,1,1,1,1,0,0,0,0,76,389,429,483,482,483,483,483,483
13,11,1000,1000,1000,938,494,127,22,3,2,2,2,2,2,0,0,0,0,93,335,391,441,456,458,458,458,458
13,12,1000,1000,1000,945,526,124,28,3,1,1,1,1,1,0,0,0,1,76,347,430,476,493,496,496,496,496
13,13,1000,1000,1000,942,489,144,21,4,1,1,1,1,1,0,0,0,2,88,282,437,466,490,491,491,491,491
13,14,1000,1000,999,950,497,103,19,4,3,3,3,3,3,0,0,0,0,73,333,453,497,498,498,498,498,498
13,15,1000,1000,998,940,461,88,19,1,1,1,1,1,1,0,0,0,0,87,361,428,436,461,461,461,461,461
13,16,1000,1000,1000,939,460,112,23,2,2,2,2,2,2,0,0,0,0,86,331,380,432,459,460,460,460,460
13,17,1000,1000,999,940,467,101,20,2,1,1,1,1,1,0,0,0,0,97,304,407,451,469,469,469,469,469
13,18,1000,1000,998,942,477,113,18,3,2,2,2,2,2,0,0,0,0,74,334,436,469,475,477,477,477,477
13,19,1000,1000,999,941,481,106,24,4,2,2,2,2,2,0,0,0,0,88,302,445,479,498,499,499,499,499
13,20,1000,1000,999,936,501,115,27,10,4,4,4,4,4,0,0,0,0,71,367,480,490,511,511,511,511,511
13,21,1000,1000,999,933,490,106,23,1,1,1,1,1,1,0,0,0,2,80,364,410,434,448,449,449,449,449
13,22,1000,1000,999,940,521,129,33,3,3,3,3,3,3,0,0,0,0,77,343,434,492,508,510,510,510,510
13,23,1000,1000,1000,942,494,122,23,7,5,5,5,5,5,0,0,0,0,100,337,432,464,470,470,470,470,470
13,24,1000,1000,999,940,483,115,30,7,1,1,1,1,1,0,0,0,0,69,326,420,468,487,487,487,487,487
13,25,1000,1000,1000,946,521,121,15,3,1,1,1,1,1,0,0,0,0,71,339,438,469,482,481,481,481,481
13,26,1000,1000,998,937,462,123,26,2,1,1,1,1,1,0,0,0,0,85,319,430,481,490,490,490,490,490
13,27,1000,1000,1000,930,479,139,26,5,2,1,1,1,1,0,0,0,0,89,298,454,491,516,516,516,516,516
13,28,1000,1000,998,940,506,124,26,2,1,1,1,1,1,0,0,0,0,81,363,457,489,508,508,508,508,508
13,29,1000,1000,998,928,476,129,27,6,4,4,4,4,4,0,0,0,0,97,323,432,504,513,515,515,515,515
14,0,1000,1000,999,947,500,125,20,3,1,1,1,1,1,0,0,0,0,73,303,374,383,398,398,398,398,398
14,1,1000,1000,998,942,510,108,15,1,1,1,1,1,1,0,0,0,0,72,345,344,386,404,405,405,405,405
14,2,1000,1000,999,929,488,126,28,2,1,1,1,1,1,0,0,0,0,88,300,375,401,431,431,431,431,431
14,3,1000,1000,996,933,484,100,20,3,2,2,2,2,2,0,0,0,0,71,316,328,359,360,356,356,356,356
14,4,1000,1000,998,933,521,139,31,2,2,2,2,2,2,0,0,0,0,85,271,365,391,404,404,404,404,404
14,5,1000,1000,1000,921,489,102,24,1,1,1,1,1,1,0,0,0,0,75,271,326,361,370,370,370,370,370
14,6,1000,1000,999,939,530,119,21,3,1,1,1,1,1,0,0,0,0,76,273,388,399,416,416,416,416,416
14,7,1000,1000,1000,951,484,105,19,5,3,3,3,3,3,0,0,0,0,85,325,333,349,362,361,361,361,361
14,8,1000,1000,998,954,505,126,26,5,2,1,1,1,1,0,0,0,0,51,298,373,387,400,403,404,404,404
14,9,1000,1000,1000,955,510,136,36,6,4,4,4,4,4,0,0,0,0,87,303,356,403,417,418,418,418,418
14,10,1000,1000,999,907,468,105,20,4,1,1,1,1,1,0,0,0,0,76,353,344,382,385,387,387,387,387
14,11,1000,1000,1000,938,494,126,22,3,2,2,2,2,2,0,0,0,0,93,308,327,356,369,370,370,370,370
14,12,1000,1000,1000,945,526,124,28,3,1,1,1,1,1,0,0,0,1,76,322,336,365,384,386,386,386,386
14,13,1000,1000,1000,942,489,144,19,4,1,1,1,1,1,0,0,0,2,88,262,376,390,411,411,411,411,411
14,14,1000,1000,999,950,497,103,19,4,3,3,3,3,3,0,0,0,0,72,319,390,429,429,429,429,429,429
14,15,1000,1000,998,940,461,88,19,1,1,1,1,1,1,0,0,0,0,87,326,338,335,360,360,360,360,360
14,16,1000,1000,1000,939,460,112,22,1,1,1,1,1,1,0,0,0,0,86,295,312,358,379,380,380,380,380
14,17,1000,1000,999,940,467,101,20,2,1,1,1,1,1,0,0,0,0,97,265,335,372,392,392,392,392,392
14,18,1000,1000,998,942,477,112,18,3,2,2,2,2,2,0,0,0,0,75,319,366,382,385,387,387,387,387
14,19,1000,1000,999,941,481,106,24,4,2,2,2,2,2,0,0,0,0,88,271,378,403,429,429,429,429,429
14,20,1000,1000,999,936,501,115,26,10,4,4,4,4,4,0,0,0,0,71,343,412,425,448,449,449,449,449
14,21,1000,1000,999,933,490,105,20,1,1,1,1,1,1,0,0,0,2,80,337,339,358,366,367,367,367,367
14,22,1000,1000,999,940,521,128,33,3,3,3,3,3,3,0,0,0,0,75,310,347,396,410,412,412,412,412
14,23,1000,1000,1000,942,494,120,22,6,4,4,4,4,4,0,0,0,0,100,301,369,387,390,390,390,390,390
14,24,1000,1000,999,940,483,115,30,7,1,1,1,1,1,0,0,0,0,68,299,340,387,406,407,407,407,407
14,25,1000,1000,1000,946,521,121,14,3,1,1,1,1,1,0,0,0,0,72,306,351,378,394,395,395,395,395
14,26,1000,1000,998,937,462,123,26,2,1,1,1,1,1,0,0,0,0,85,299,359,397,402,403,403,403,403
14,27,1000,1000,1000,930,479,138,26,5,2,1,1,1,1,0,0,0,0,89,266,390,421,444,444,444,444,444
14,28,1000,1000,998,940,506,121,26,2,1,1,1,1,1,0,0,0,0,80,337,377,402,419,418,418,418,418
14,29,1000,1000,998,928,476,128,27,6,4,4,4,4,4,0,0,0,0,97,305,380,442,455,458,458,458,458
15,0,1000,1000,999,947,500,124,19,3,1,1,1,1,1,0,0,0,0,73,276,313,320,334,334,334,334,334
15,1,1000,1000,998,942,510,108,15,1,1,1,1,1,1,0,0,0,0,69,313,266,302,320,320,320,320,320
15,2,1000,1000,999,929,488,126,28,2,1,1,1,1,1,0,0,0,0,87,252,270,299,330,330,330,330,330
15,3,1000,1000,996,933,484,100,19,3,2,2,2,2,2,0,0,0,0,70,292,281,304,303,299,299,299,299
15,4,1000,1000,998,933,521,139,30,2,2,2,2,2,2,0,0,0,0,85,248,315,328,344,343,343,343,343
15,5,1000,1000,1000,921,489,102,23,1,1,1,1,1,1,0,0,0,0,75,236,263,298,302,302,302,302,302
15,6,1000,1000,999,939,530,118,21,3,1,1,1,1,1,0,0,0,0,76,260,330,332,352,352,352,352,352
15,7,1000,1000,1000,951,484,103,18,4,3,3,3,3,3,0,0,0,0,84,301,267,274,286,284,284,284,284
15,8,1000,1000,998,954,505,125,26,5,2,1,1,1,1,0,0,0,0,51,264,315,325,334,338,339,339,339
15,9,1000,1000,1000,955,510,136,34,5,3,3,3,3,3,0,0,0,0,87,276,281,320,331,332,332,332,332
15,10,1000,1000,999,907,468,105,19,3,1,1,1,1,1,0,0,0,0,76,318,277,305,310,313,313,313,313
15,11,1000,1000,1000,938,494,125,21,3,2,2,2,2,2,0,0,0,0,93,291,259,281,292,293,293,293,293
15,12,1000,1000,1000,945,526,124,27,3,1,1,1,1,1,0,0,0,1,76,300,279,291,307,309,309,309,309
15,13,1000,1000,1000,942,489,144,18,4,1,1,1,1,1,0,0,0,2,87,238,329,327,352,354,354,354,354
15,14,1000,1000,999,950,497,103,18,3,2,2,2,2,2,0,0,0,0,71,291,333,363,365,365,365,365,365
15,15,1000,1000,998,940,461,88,18,1,1,1,1,1,1,0,0,0,0,87,289,277,264,287,287,287,287,287
15,16,1000,1000,1000,939,460,111,22,1,1,1,1,1,1,0,0,0,0,86,273,256,293,315,316,316,316,316
15,17,1000,1000,999,940,467,101,20,2,1,1,1,1,1,0,0,0,0,97,253,296,324,343,343,343,343,343
15,18,1000,1000,998,942,477,112,18,3,2,2,2,2,2,0,0,0,0,74,300,297,306,312,314,314,314,314
15,19,1000,1000,999,941,481,106,24,4,2,2,2,2,2,0,0,0,0,87,247,322,337,366,364,364,364,364
15,20,1000,1000,999,936,501,115,26,10,4,4,4,4,4,0,0,0,0,70,318,339,350,374,376,376,376,376
15,21,1000,1000,999,933,490,105,19,1,1,1,1,1,1,0,0,0,2,80,297,265,283,290,290,290,290,290
15,22,1000,1000,999,940,521,128,33,3,3,3,3,3,3,0,0,0,0,75,295,290,325,342,345,345,345,345
15,23,1000,1000,1000,942,494,120,21,5,3,3,3,3,3,0,0,0,0,100,272,303,304,306,306,306,306,306
15,24,1000,1000,999,940,483,115,30,7,1,1,1,1,1,0,0,0,0,66,273,291,322,335,337,337,337,337
15,25,1000,1000,1000,946,521,121,14,3,1,1,1,1,1,0,0,0,0,72,278,292,303,314,315,315,315,315
15,26,1000,1000,998,937,462,123,25,2,1,1,1,1,1,0,0,0,0,85,278,301,325,332,333,333,333,333
15,27,1000,1000,1000,930,479,137,26,5,2,1,1,1,1,0,0,0,0,89,247,321,344,364,364,364,364,364
15,28,1000,1000,998,940,506,121,25,2,1,1,1,1,1,0,0,0,0,80,299,297,314,326,325,325,325,325
15,29,1000,1000,998,928,476,128,27,6,4,4,4,4,4,0,0,0,0,97,275,312,367,383,385,385,385,385
