k,trial,B0_1,B0_2,B0_3,B0_4,B0_5,B0_6,B0_7,B0_8,B0_9,B0_10,B0_11,B0_12,B0_13,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13
10,13,1000,1000,999,980,713,257,50,8,3,2,2,2,2,0,0,0,0,26,374,788,954,988,995,995,995,995
10,14,1000,1000,1000,978,715,278,69,11,4,4,4,4,4,0,0,0,0,33,363,788,971,1023,1024,1024,1024,1024
10,15,1000,1000,1000,983,716,264,76,12,9,9,9,9,9,0,0,0,0,18,444,802,1014,1063,1064,1066,1066,1066
10,16,1000,1000,1000,974,672,275,62,11,3,3,3,3,3,0,0,0,0,40,385,758,959,995,1002,1002,1002,1002
10,17,1000,1000,1000,987,731,261,65,15,3,2,2,2,2,0,0,0,0,20,413,834,1015,1059,1066,1066,1066,1066
10,18,1000,1000,1000,983,696,272,66,4,1,1,1,1,1,0,0,0,0,19,429,800,1020,1057,1058,1058,1058,1058
10,19,1000,1000,1000,974,698,260,52,10,4,4,4,4,4,0,0,0,0,46,367,754,906,957,958,958,958,958
10,20,1000,1000,1000,981,688,261,59,9,7,6,6,6,6,0,0,0,0,36,342,767,985,1024,1025,1025,1025,1025
10,21,1000,1000,1000,980,733,249,53,10,3,2,2,2,2,0,0,0,0,20,435,924,1087,1126,1128,1128,1128,1128
10,22,1000,1000,1000,987,727,251,63,10,5,3,3,3,3,0,0,0,0,17,395,801,969,1012,1013,1018,1018,1018
10,23,1000,1000,1000,985,693,261,65,6,3,2,2,2,2,0,0,0,0,25,393,839,1019,1057,1059,1059,1059,1059
10,24,1000,1000,1000,976,686,249,58,10,4,3,3,3,3,0,0,0,0,24,417,794,1003,1056,1062,1064,1064,1064
10,25,1000,1000,1000,985,715,281,59,13,5,5,5,5,5,0,0,0,0,14,401,772,970,1035,1036,1036,1036,1036
10,26,1000,1000,1000,986,710,286,57,6,2,1,1,1,1,0,0,0,0,39,374,816,1028,1069,1073,1073,1073,1073
10,27,1000,1000,1000,981,683,259,60,11,3,2,2,2,2,0,0,0,0,40,400,773,970,1009,1011,1011,1011,1011
10,28,1000,1000,1000,983,716,246,52,8,5,4,4,4,4,0,0,0,0,18,383,805,993,1029,1033,1034,1034,1034
10,29,1000,1000,1000,979,672,237,46,13,4,4,4,4,4,0,0,0,0,57,465,871,1024,1057,1061,1061,1061,1061
11,0,1000,1000,1000,988,724,259,59,13,5,5,5,5,5,0,0,0,0,18,327,745,917,947,950,950,950,950
11,1,1000,1000,1000,971,679,262,46,9,1,1,1,1,1,0,0,0,0,34,401,716,906,953,958,958,958,958
11,2,1000,1000,999,990,709,240,54,8,3,3,3,3,3,0,0,0,0,26,400,802,968,1016,1017,1017,1017,1017
11,3,1000,1000,998,988,720,251,55,10,1,1,1,1,1,0,0,0,0,12,378,764,927,983,989,989,989,989
11,4,1000,1000,1000,978,740,264,58,12,6,6,6,6,6,0,0,0,0,19,361,770,920,991,990,990,990,990
11,5,1000,1000,999,975,693,238,60,10,3,3,3,3,3,0,0,0,1,42,453,822,1017,1066,1067,1067,1067,1067
11,6,1000,1000,1000,977,726,258,60,11,2,2,2,2,2,0,0,0,0,27,362,761,941,1001,1005,1005,1005,1005
11,7,1000,1000,1000,979,707,269,56,9,3,2,2,2,2,0,0,0,0,33,374,735,935,973,974,974,974,974
11,8,1000,1000,1000,982,715,282,61,10,1,1,1,1,1,0,0,0,0,18,345,707,880,945,952,952,952,952
11,9,1000,1000,1000,987,696,258,58,9,1,1,1,1,1,0,0,0,0,32,351,724,927,962,967,969,969,969
11,10,1000,1000,1000,979,720,240,55,10,5,4,4,4,4,0,0,0,0,23,426,790,924,974,976,976,976,976
11,11,1000,1000,1000,983,707,247,63,12,3,2,2,2,2,0,0,0,0,30,389,722,911,976,981,981,981,981
11,12,1000,1000,1000,981,696,246,60,5,1,1,1,1,1,0,0,0,0,31,396,732,926,971,974,974,974,974
11,13,1000,1000,999,980,713,256,49,8,3,2,2,2,2,0,0,0,0,26,358,734,892,926,934,934,934,934
11,14,1000,1000,1000,978,715,275,69,11,4,4,4,4,4,0,0,0,0,33,349,742,911,957,957,957,957,957
11,15,1000,1000,1000,983,716,261,76,12,9,9,9,9,9,0,0,0,0,18,408,726,932,984,985,988,988,988
11,16,1000,1000,1000,974,672,273,61,10,2,2,2,2,2,0,0,0,0,40,365,718,895,936,943,943,943,943
11,17,1000,1000,1000,987,730,259,65,14,2,1,1,1,1,0,0,0,0,20,385,757,950,1000,1006,1006,1006,1006
11,18,1000,1000,1000,983,696,268,66,4,1,1,1,1,1,0,0,0,0,19,415,741,953,988,989,989,989,989
11,19,1000,1000,1000,974,698,258,52,9,3,3,3,3,3,0,0,0,0,46,335,696,852,911,911,911,911,911
11,20,1000,1000,1000,981,688,260,59,7,5,4,4,4,4,0,0,0,0,34,321,706,913,955,956,956,956,956
11,21,1000,1000,1000,980,733,246,52,9,2,1,1,1,1,0,0,0,0,20,411,856,1014,1058,1063,1063,1063,1063
11,22,1000,1000,1000,987,727,251,61,9,4,2,2,2,2,0,0,0,0,17,384,761,926,956,957,963,963,963
11,23,1000,1000,1000,985,693,260,65,6,3,2,2,2,2,0,0,0,0,26,360,757,924,961,963,963,963,963
11,24,1000,1000,1000,976,686,249,58,9,4,2,2,2,2,0,0,0,0,25,405,751,972,1022,1027,1029,1029,1029
11,25,1000,1000,1000,985,715,281,58,13,5,5,5,5,5,0,0,0,0,14,373,718,928,999,1000,1000,1000,1000
11,26,1000,1000,1000,986,710,284,55,6,2,1,1,1,1,0,0,0,0,39,346,763,957,1002,1007,1007,1007,1007
11,27,1000,1000,1000,981,683,259,58,10,2,1,1,1,1,0,0,0,0,39,374,723,906,952,957,957,957,957
11,28,1000,1000,1000,983,716,246,52,8,5,4,4,4,4,0,0,0,0,18,364,756,935,974,979,980,980,980
11,29,1000,1000,1000,979,672,234,46,13,4,4,4,4,4,0,0,0,0,55,432,808,943,984,988,988,988,988
12,0,1000,1000,1000,988,724,259,57,11,3,3,3,3,3,0,0,0,0,18,300,674,838,869,870,870,870,870
12,1,1000,1000,1000,971,679,261,46,9,1,1,1,1,1,0,0,0,0,34,359,643,834,882,882,882,882,882
12,2,1000,1000,999,990,709,239,53,8,3,3,3,3,3,0,0,0,0,26,380,744,889,934,935,935,935,935
12,3,1000,1000,998,988,720,251,55,10,1,1,1,1,1,0,0,0,0,12,350,701,828,893,901,901,901,901
12,4,1000,1000,1000,978,740,263,57,11,6,6,6,6,6,0,0,0,0,19,357,722,856,928,926,926,926,926
12,5,1000,1000,999,975,692,235,60,10,3,3,3,3,3,0,0,0,1,41,412,738,923,970,970,970,970,970
12,6,1000,1000,1000,977,726,256,58,10,2,2,2,2,2,0,0,0,0,27,349,697,867,929,932,932,932,932
12,7,1000,1000,1000,979,707,269,56,8,2,1,1,1,1,0,0,0,0,33,348,677,869,914,917,917,917,917
12,8,1000,1000,1000,982,715,282,61,10,1,1,1,1,1,0,0,0,0,18,333,657,821,888,892,892,892,892
12,9,1000,1000,1000,987,696,257,58,9,1,1,1,1,1,0,0,0,0,31,329,666,863,906,911,913,913,913
12,10,1000,1000,1000,979,720,239,54,9,5,4,4,4,4,0,0,0,0,23,403,708,815,868,869,869,869,869
12,11,1000,1000,1000,983,707,246,63,12,3,2,2,2,2,0,0,0,0,30,367,659,843,907,911,911,911,911
12,12,1000,1000,1000,981,696,245,58,4,1,1,1,1,1,0,0,0,0,31,370,651,814,867,870,870,870,870
12,13,1000,1000,999,980,713,256,49,8,3,2,2,2,2,0,0,0,0,26,349,693,828,866,875,875,875,875
12,14,1000,1000,1000,978,715,273,69,11,3,3,3,3,3,0,0,0,0,32,319,685,828,867,867,867,867,867
12,15,1000,1000,1000,983,716,260,75,12,8,7,7,7,7,0,0,0,0,18,382,645,840,903,904,906,906,906
12,16,1000,1000,1000,974,672,272,61,10,2,2,2,2,2,0,0,0,0,40,329,658,832,878,884,884,884,884
12,17,1000,1000,1000,987,730,258,65,14,2,1,1,1,1,0,0,0,0,20,353,679,863,913,917,917,917,917
12,18,1000,1000,1000,983,695,267,65,4,1,1,1,1,1,0,0,0,0,19,372,671,875,906,907,907,907,907
12,19,1000,1000,1000,974,698,258,51,7,2,2,2,2,2,0,0,0,0,46,313,635,788,851,850,850,850,850
12,20,1000,1000,1000,981,688,260,58,6,4,3,3,3,3,0,0,0,0,34,299,644,840,879,880,880,880,880
12,21,1000,1000,1000,980,733,245,51,9,2,1,1,1,1,0,0,0,0,20,391,786,939,980,987,987,987,987
12,22,1000,1000,1000,987,727,251,61,9,4,2,2,2,2,0,0,0,0,17,364,697,844,876,878,883,883,883
12,23,1000,1000,1000,985,693,260,64,6,2,1,1,1,1,0,0,0,0,26,329,688,842,881,884,884,884,884
12,24,1000,1000,1000,976,686,249,56,9,4,2,2,2,2,0,0,0,0,25,375,665,880,930,937,937,937,937
12,25,1000,1000,1000,985,715,277,58,12,4,4,4,4,4,0,0,0,0,14,356,660,857,914,917,917,917,917
12,26,1000,1000,1000,986,710,281,54,6,2,1,1,1,1,0,0,0,0,40,325,695,869,916,923,923,923,923
12,27,1000,1000,1000,981,682,259,56,10,2,1,1,1,1,0,0,0,0,39,332,635,819,867,874,874,874,874
12,28,1000,1000,1000,983,716,244,52,8,4,3,3,3,3,0,0,0,0,18,347,696,860,904,909,910,910,910
12,29,1000,1000,1000,979,672,232,46,11,3,3,3,3,3,0,0,0,0,55,405,747,869,909,912,912,912,912
13,0,1000,1000,1000,988,724,259,57,11,3,3,3,3,3,0,0,0,0,18,267,587,752,779,780,780,780,780
13,1,1000,1000,1000,971,679,259,46,8,1,1,1,1,1,0,0,0,0,33,340,565,731,787,787,787,787,787
13,2,1000,1000,999,990,709,235,53,8,3,3,3,3,3,0,0,0,0,26,357,661,777,826,826,826,826,826
13,3,1000,1000,998,988,720,250,53,10,1,1,1,1,1,0,0,0,0,12,319,609,706,770,778,778,778,778
13,4,1000,1000,1000,978,740,260,56,11,6,6,6,6,6,0,0,0,0,19,350,667,781,848,845,845,845,845
13,5,1000,1000,999,975,692,234,60,10,3,3,3,3,3,0,0,0,1,41,375,638,804,846,845,845,845,845
13,6,1000,1000,1000,977,726,256,57,10,2,2,2,2,2,0,0,0,0,27,322,612,777,842,845,845,845,845
13,7,1000,1000,1000,979,707,269,56,8,2,1,1,1,1,0,0,0,0,33,318,592,770,808,811,811,811,811
13,8,1000,1000,1000,982,715,280,61,10,1,1,1,1,1,0,0,0,0,18,298,576,728,793,798,798,798,798
13,9,1000,1000,1000,987,696,255,58,9,1,1,1,1,1,0,0,0,0,31,297,600,785,827,832,834,834,834
13,10,1000,1000,1000,979,720,239,54,9,5,4,4,4,4,0,0,0,0,23,371,635,709,765,767,767,767,767
13,11,1000,1000,1000,983,707,244,62,12,3,2,2,2,2,0,0,0,0,30,340,579,736,798,802,802,802,802
13,12,1000,1000,1000,981,696,244,57,4,1,1,1,1,1,0,0,0,0,31,339,565,715,776,778,778,778,778
13,13,1000,1000,999,980,713,255,49,8,3,2,2,2,2,0,0,0,0,26,321,613,723,762,772,772,772,772
13,14,1000,1000,1000,978,715,271,66,10,2,2,2,2,2,0,0,0,0,32,298,616,742,783,782,782,782,782
13,15,1000,1000,1000,983,716,259,73,10,6,5,5,5,5,0,0,0,0,18,365,560,726,792,794,797,797,797
13,16,1000,1000,1000,974,672,270,60,10,2,2,2,2,2,0,0,0,0,40,305,601,758,810,815,815,815,815
13,17,1000,1000,1000,987,730,257,65,14,2,1,1,1,1,0,0,0,0,20,325,609,783,828,833,833,833,833
13,18,1000,1000,1000,983,695,266,64,4,1,1,1,1,1,0,0,0,0,19,339,600,790,824,825,825,825,825
13,19,1000,1000,1000,974,698,254,51,6,1,1,1,1,1,0,0,0,0,46,296,549,694,753,751,751,751,751
13,20,1000,1000,1000,981,688,260,55,6,4,3,3,3,3,0,0,0,0,33,267,565,723,751,752,752,752,752
13,21,1000,1000,1000,980,733,245,49,9,2,1,1,1,1,0,0,0,0,20,357,698,821,864,871,871,871,871
13,22,1000,1000,1000,987,727,251,61,9,4,2,2,2,2,0,0,0,0,17,347,616,737,767,768,773,773,773
13,23,1000,1000,1000,985,693,256,64,6,2,1,1,1,1,0,0,0,0,26,309,626,765,800,805,804,804,804
13,24,1000,1000,1000,976,686,247,54,9,4,2,2,2,2,0,0,0,0,25,345,595,793,842,846,845,845,845
13,25,1000,1000,1000,985,715,275,56,9,1,1,1,1,1,0,0,0,0,14,324,567,750,799,801,801,801,801
13,26,1000,1000,1000,986,710,279,52,6,2,1,1,1,1,0,0,0,0,37,302,634,797,842,850,850,850,850
13,27,1000,1000,1000,981,682,256,55,10,2,1,1,1,1,0,0,0,0,39,304,555,719,769,775,775,775,775
13,28,1000,1000,1000,983,716,244,51,8,4,3,3,3,3,0,0,0,0,18,332,653,802,844,849,850,850,850
13,29,1000,1000,1000,979,672,230,45,9,2,2,2,2,2,0,0,0,0,55,358,659,761,803,807,807,807,807
14,0,1000,1000,1000,988,724,259,55,10,2,2,2,2,2,0,0,0,0,18,254,517,668,686,689,689,689,689
14,1,1000,1000,1000,971,679,258,46,8,1,1,1,1,1,0,0,0,0,33,311,509,670,715,719,719,719,719
14,2,1000,1000,999,990,709,235,53,8,3,3,3,3,3,0,0,0,0,26,315,565,672,726,727,727,727,727
14,3,1000,1000,998,988,720,250,53,10,1,1,1,1,1,0,0,0,0,12,296,527,601,656,664,664,664,664
14,4,1000,1000,1000,978,740,260,56,9,5,5,5,5,5,0,0,0,0,19,327,571,670,734,732,732,732,732
14,5,1000,1000,999,975,692,234,60,10,3,3,3,3,3,0,0,0,1,41,351,579,719,761,762,762,762,762
14,6,1000,1000,1000,977,726,256,56,10,2,2,2,2,2,0,0,0,0,27,291,524,670,729,731,731,731,731
14,7,1000,1000,1000,979,707,269,52,8,2,1,1,1,1,0,0,0,0,33,297,509,680,712,715,715,715,715
14,8,1000,1000,1000,982,715,279,61,10,1,1,1,1,1,0,0,0,0,18,277,519,649,711,715,715,715,715
14,9,1000,1000,1000,987,696,255,57,9,1,1,1,1,1,0,0,0,0,31,273,543,718,769,774,774,774,774
14,10,1000,1000,1000,979,720,239,53,8,4,3,3,3,3,0,0,0,0,23,345,555,625,684,685,685,685,685
14,11,1000,1000,1000,983,707,244,62,11,2,1,1,1,1,0,0,0,0,30,312,494,634,693,696,696,696,696
14,12,1000,1000,1000,981,696,244,56,4,1,1,1,1,1,0,0,0,0,31,314,499,620,687,687,687,687,687
14,13,1000,1000,999,980,713,254,49,8,3,2,2,2,2,0,0,0,0,26,300,561,651,686,696,696,696,696
14,14,1000,1000,1000,978,714,270,66,10,2,2,2,2,2,0,0,0,0,32,273,520,625,680,681,681,681,681
14,15,1000,1000,1000,983,716,259,72,9,5,4,4,4,4,0,0,0,0,18,347,506,646,718,721,723,723,723
14,16,1000,1000,1000,974,672,270,60,10,2,2,2,2,2,0,0,0,0,40,271,518,659,707,710,710,710,710
14,17,1000,1000,1000,987,730,255,63,14,1,1,1,1,1,0,0,0,0,20,303,538,692,738,746,746,746,746
14,18,1000,1000,1000,983,695,266,64,4,1,1,1,1,1,0,0,0,0,19,309,547,713,743,743,743,743,743
14,19,1000,1000,1000,974,698,254,49,6,1,1,1,1,1,0,0,0,0,46,283,489,610,668,667,667,667,667
14,20,1000,1000,1000,981,688,259,55,6,4,3,3,3,3,0,0,0,0,33,249,498,630,656,657,657,657,657
14,21,1000,1000,1000,980,733,244,48,9,2,1,1,1,1,0,0,0,0,20,326,603,717,753,759,759,759,759
14,22,1000,1000,1000,987,727,249,61,9,4,2,2,2,2,0,0,0,0,17,318,539,632,662,662,667,667,667
14,23,1000,1000,1000,985,693,255,62,5,2,1,1,1,1,0,0,0,0,26,282,538,665,710,714,713,713,713
14,24,1000,1000,1000,976,686,247,54,9,4,2,2,2,2,0,0,0,0,25,315,496,672,722,727,726,726,726
14,25,1000,1000,1000,985,715,272,56,8,1,1,1,1,1,0,0,0,0,14,296,495,666,711,710,710,710,710
14,26,1000,1000,1000,986,710,278,50,6,2,1,1,1,1,0,0,0,0,36,274,557,712,761,770,770,770,770
14,27,1000,1000,1000,981,682,255,54,9,2,1,1,1,1,0,0,0,0,39,273,487,638,681,688,688,688,688
14,28,1000,1000,1000,983,716,243,50,8,4,3,3,3,3,0,0,0,0,18,303,585,718,759,764,766,766,766
14,29,1000,1000,1000,979,672,229,44,8,2,2,2,2,2,0,0,0,0,54,319,564,657,693,698,698,698,698
15,0,1000,1000,1000,988,724,257,54,10,2,2,2,2,2,0,0,0,0,18,236,450,581,595,596,596,596,596
15,1,1000,1000,1000,971,679,258,46,8,1,1,1,1,1,0,0,0,0,33,287,445,569,612,616,616,616,616
15,2,1000,1000,999,990,709,234,52,8,3,3,3,3,3,0,0,0,0,26,288,504,604,654,653,653,653,653
15,3,1000,1000,998,988,720,248,52,10,1,1,1,1,1,0,0,0,0,12,284,467,504,548,558,558,558,558
15,4,1000,1000,1000,978,740,260,55,9,4,4,4,4,4,0,0,0,0,19,305,496,568,630,629,629,629,629
15,5,1000,1000,999,975,692,233,60,10,3,3,3,3,3,0,0,0,1,41,339,521,627,670,668,668,668,668
15,6,1000,1000,1000,977,726,256,55,9,2,2,2,2,2,0,0,0,0,27,269,470,598,665,668,668,668,668
15,7,1000,1000,1000,979,707,268,52,8,2,1,1,1,1,0,0,0,0,33,281,456,605,635,639,639,639,639
15,8,1000,1000,1000,982,715,278,61,10,1,1,1,1,1,0,0,0,0,18,259,447,568,636,641,641,641,641
15,9,1000,1000,1000,987,696,255,57,9,1,1,1,1,1,0,0,0,0,31,260,470,625,676,679,680,680,680
15,10,1000,1000,1000,979,720,237,53,8,4,3,3,3,3,0,0,0,0,23,315,494,532,579,581,581,581,581
15,11,1000,1000,1000,983,707,242,62,11,2,1,1,1,1,0,0,0,0,30,277,403,528,581,586,586,586,586
15,12,1000,1000,1000,981,696,243,55,4,1,1,1,1,1,0,0,0,0,31,296,414,525,588,588,588,588,588
15,13,1000,1000,999,980,713,254,49,8,3,2,2,2,2,0,0,0,0,26,284,504,575,610,615,615,615,615
15,14,1000,1000,1000,978,714,270,66,10,2,2,2,2,2,0,0,0,0,32,252,460,538,594,594,594,594,594
15,15,1000,1000,1000,983,716,257,71,9,3,3,3,3,3,0,0,0,0,18,333,452,573,634,636,638,638,638
15,16,1000,1000,1000,974,672,270,60,10,2,2,2,2,2,0,0,0,0,40,244,446,579,617,620,620,620,620
15,17,1000,1000,1000,987,730,254,63,14,1,1,1,1,1,0,0,0,0,20,288,477,605,651,660,660,660,660
15,18,1000,1000,1000,983,695,266,63,4,1,1,1,1,1,0,0,0,0,19,294,490,640,664,666,666,666,666
15,19,1000,1000,1000,974,698,254,49,6,1,1,1,1,1,0,0,0,0,46,261,444,564,618,619,619,619,619
15,20,1000,1000,1000,981,688,259,54,6,4,3,3,3,3,0,0,0,0,32,228,437,557,582,583,583,583,583
15,21,1000,1000,1000,980,733,244,47,9,2,1,1,1,1,0,0,0,0,20,306,532,620,659,666,666,666,666
15,22,1000,1000,1000,987,727,248,60,9,4,2,2,2,2,0,0,0,0,17,293,455,530,555,557,562,562,562
15,23,1000,1000,1000,985,693,254,62,5,2,1,1,1,1,0,0,0,0,26,261,474,591,636,641,639,639,639
15,24,1000,1000,1000,976,686,246,54,9,4,2,2,2,2,0,0,0,0,25,300,430,572,618,625,624,624,624
15,25,1000,1000,1000,985,715,272,55,7,1,1,1,1,1,0,0,0,0,14,273,435,586,623,622,622,622,622
15,26,1000,1000,1000,986,710,276,49,6,2,1,1,1,1,0,0,0,0,36,256,489,631,682,691,691,691,691
15,27,1000,1000,1000,981,682,254,53,9,2,1,1,1,1,0,0,0,0,39,260,443,587,630,634,634,634,634
15,28,1000,1000,1000,983,716,243,49,7,3,2,2,2,2,0,0,0,0,18,286,507,605,642,646,648,648,648
15,29,1000,1000,1000,979,672,229,44,7,1,1,1,1,1,0,0,0,0,54,289,493,578,614,617,617,617,617
