k,trial,B0_1,B0_2,B0_3,B0_4,B0_5,B0_6,B0_7,B0_8,B0_9,B0_10,B0_11,B0_12,B0_13,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13
10,19,1000,1000,1000,980,696,244,61,14,4,4,4,4,4,0,0,0,0,30,357,743,901,949,950,950,950,950
10,20,1000,1000,998,970,699,231,55,8,2,2,2,2,2,0,0,0,0,30,364,727,875,916,920,920,920,920
10,21,1000,1000,999,977,750,276,64,11,3,3,3,3,3,0,0,0,0,14,343,742,911,949,949,949,949,949
10,22,1000,1000,1000,973,686,205,60,7,3,3,3,3,3,0,0,0,0,23,410,769,896,952,953,953,953,953
10,23,1000,1000,1000,969,684,243,66,8,2,2,2,2,2,0,0,0,0,39,333,730,907,942,942,942,942,942
10,24,1000,1000,1000,970,698,253,55,9,3,1,1,1,1,0,0,0,0,30,348,698,839,874,881,881,881,881
10,25,1000,1000,1000,979,737,235,60,10,2,2,2,2,2,0,0,0,0,11,355,765,949,992,1000,1000,1000,1000
10,26,1000,1000,1000,973,730,224,57,12,5,4,4,4,4,0,0,0,0,23,416,774,902,947,953,953,953,953
10,27,1000,1000,1000,976,718,246,54,15,4,3,3,3,3,0,0,0,0,15,361,749,936,974,986,986,986,986
10,28,1000,1000,1000,972,744,226,44,4,1,1,1,1,1,0,0,0,0,11,347,775,909,942,944,944,944,944
10,29,1000,1000,1000,986,724,211,60,11,5,4,4,4,4,0,0,0,0,27,401,728,915,962,965,965,965,965
11,0,1000,1000,999,977,713,226,47,7,3,2,2,2,2,0,0,0,0,14,394,684,840,863,871,871,871,871
11,1,1000,1000,1000,968,745,256,40,9,3,3,3,3,3,0,0,0,1,20,334,648,784,820,826,826,826,826
11,2,1000,1000,1000,971,747,258,61,9,2,2,2,2,2,0,0,0,0,22,311,683,841,888,892,892,892,892
11,3,1000,1000,1000,979,747,249,53,8,1,1,1,1,1,0,0,0,0,13,332,741,863,918,923,923,923,923
11,4,1000,1000,1000,985,749,216,52,11,2,1,1,1,1,0,0,0,0,18,381,687,827,875,880,880,880,880
11,5,1000,1000,999,978,733,231,54,8,4,4,4,4,4,0,0,0,0,24,338,660,816,857,860,860,860,860
11,6,1000,1000,999,973,716,242,44,8,2,2,2,2,2,0,0,0,0,29,352,682,827,859,868,868,868,868
11,7,1000,1000,1000,973,727,243,54,6,1,1,1,1,1,0,0,0,0,12,335,683,836,863,865,865,865,865
11,8,1000,1000,999,970,680,220,44,8,2,2,2,2,2,0,0,0,0,32,361,722,877,907,916,916,916,916
11,9,1000,1000,1000,968,715,263,47,5,2,2,2,2,2,0,0,0,0,33,335,709,844,875,883,883,883,883
11,10,1000,1000,1000,978,724,243,39,6,1,1,1,1,1,0,0,0,0,22,318,695,847,884,886,886,886,886
11,11,1000,1000,1000,969,696,222,40,11,3,2,2,2,2,0,0,0,0,30,331,697,824,847,852,852,852,852
11,12,1000,1000,1000,963,729,245,59,13,4,3,3,3,3,0,0,0,1,37,324,689,858,886,895,895,895,895
11,13,1000,1000,1000,965,730,232,54,11,4,3,3,3,3,0,0,0,0,15,333,706,839,876,882,882,882,882
11,14,1000,1000,1000,980,705,244,63,6,4,4,4,4,4,0,0,0,0,46,323,623,805,836,835,835,835,835
11,15,1000,1000,1000,956,728,260,67,7,2,1,1,1,1,0,0,0,0,26,338,645,816,867,873,873,873,873
11,16,1000,1000,1000,978,709,249,54,11,4,2,2,2,2,0,0,0,0,15,370,672,808,844,856,856,856,856
11,17,1000,1000,1000,966,725,240,58,20,7,5,5,5,5,0,0,0,0,19,351,737,862,910,914,914,914,914
11,18,1000,1000,1000,963,702,230,49,8,2,2,2,2,2,0,0,0,0,25,343,659,821,858,861,861,861,861
11,19,1000,1000,1000,980,696,244,61,14,3,3,3,3,3,0,0,0,0,32,328,671,824,871,870,870,870,870
11,20,1000,1000,998,970,699,229,53,8,2,1,1,1,1,0,0,0,0,28,348,672,807,851,857,857,857,857
11,21,1000,1000,999,977,750,275,62,11,3,3,3,3,3,0,0,0,0,14,326,689,862,904,904,904,904,904
11,22,1000,1000,1000,973,686,203,59,6,2,2,2,2,2,0,0,0,0,23,386,701,820,876,878,878,878,878
11,23,1000,1000,1000,969,684,241,65,8,2,2,2,2,2,0,0,0,0,39,314,675,843,877,878,878,878,878
11,24,1000,1000,1000,970,698,250,54,9,3,1,1,1,1,0,0,0,0,28,328,637,763,797,806,806,806,806
11,25,1000,1000,1000,979,737,232,59,10,2,2,2,2,2,0,0,0,0,10,337,741,908,946,954,954,954,954
11,26,1000,1000,1000,973,730,222,54,11,4,3,3,3,3,0,0,0,0,22,385,721,849,898,904,904,904,904
11,27,1000,1000,1000,976,717,243,53,15,4,3,3,3,3,0,0,0,0,15,326,680,866,905,917,917,917,917
11,28,1000,1000,1000,972,744,226,44,4,1,1,1,1,1,0,0,0,0,11,321,698,832,867,869,869,869,869
11,29,1000,1000,1000,986,724,211,60,10,5,4,4,4,4,0,0,0,0,27,371,662,842,879,883,883,883,883
12,0,1000,1000,999,977,713,226,47,7,3,2,2,2,2,0,0,0,0,14,367,610,753,780,787,787,787,787
12,1,1000,1000,1000,968,745,254,40,8,2,2,2,2,2,0,0,0,1,19,313,581,709,742,750,750,750,750
12,2,1000,1000,1000,971,747,258,59,9,2,2,2,2,2,0,0,0,0,21,295,621,765,801,807,807,807,807
12,3,1000,1000,1000,979,747,247,53,8,1,1,1,1,1,0,0,0,0,13,316,687,794,847,849,849,849,849
12,4,1000,1000,1000,985,749,215,50,10,2,1,1,1,1,0,0,0,0,17,364,598,733,784,789,789,789,789
12,5,1000,1000,999,978,733,230,54,8,4,4,4,4,4,0,0,0,0,24,320,614,758,798,801,801,801,801
12,6,1000,1000,999,973,716,241,43,8,2,2,2,2,2,0,0,0,0,29,332,637,763,802,812,812,812,812
12,7,1000,1000,1000,973,727,241,54,5,1,1,1,1,1,0,0,0,0,12,316,622,757,779,782,782,782,782
12,8,1000,1000,999,970,680,220,44,8,2,2,2,2,2,0,0,0,0,30,348,650,790,815,823,823,823,823
12,9,1000,1000,1000,968,715,263,47,5,2,2,2,2,2,0,0,0,0,33,312,650,757,783,790,790,790,790
12,10,1000,1000,1000,978,724,243,39,6,1,1,1,1,1,0,0,0,0,21,292,611,753,791,794,794,794,794
12,11,1000,1000,1000,969,696,221,38,10,3,2,2,2,2,0,0,0,0,29,305,606,714,734,737,737,737,737
12,12,1000,1000,1000,963,729,242,59,13,4,3,3,3,3,0,0,0,1,37,304,622,787,815,825,825,825,825
12,13,1000,1000,1000,965,730,232,54,11,3,2,2,2,2,0,0,0,0,15,311,597,701,733,736,736,736,736
12,14,1000,1000,1000,980,705,243,63,6,4,4,4,4,4,0,0,0,0,47,307,574,738,772,771,771,771,771
12,15,1000,1000,1000,956,726,260,67,7,2,1,1,1,1,0,0,0,0,24,308,568,719,775,784,784,784,784
12,16,1000,1000,1000,978,709,249,54,11,4,2,2,2,2,0,0,0,0,14,347,616,747,774,784,784,784,784
12,17,1000,1000,1000,966,725,238,56,18,5,3,3,3,3,0,0,0,0,19,336,676,799,852,854,854,854,854
12,18,1000,1000,1000,963,702,230,48,8,2,2,2,2,2,0,0,0,0,24,333,591,747,783,787,787,787,787
12,19,1000,1000,1000,980,696,244,61,13,2,2,2,2,2,0,0,0,0,32,313,585,721,765,766,766,766,766
12,20,1000,1000,998,970,698,228,53,8,2,1,1,1,1,0,0,0,0,28,326,590,724,765,771,771,771,771
12,21,1000,1000,999,977,750,275,62,9,3,3,3,3,3,0,0,0,0,13,295,626,790,837,837,837,837,837
12,22,1000,1000,1000,973,686,202,59,6,1,1,1,1,1,0,0,0,0,23,362,609,727,782,784,784,784,784
12,23,1000,1000,1000,969,684,239,65,8,1,1,1,1,1,0,0,0,0,38,292,613,761,794,794,794,794,794
12,24,1000,1000,1000,970,698,250,54,8,3,1,1,1,1,0,0,0,0,26,308,593,716,745,754,754,754,754
12,25,1000,1000,1000,979,736,232,58,10,2,1,1,1,1,0,0,0,0,10,309,664,812,854,862,862,862,862
12,26,1000,1000,1000,973,730,221,54,11,4,3,3,3,3,0,0,0,0,22,370,651,762,809,818,818,818,818
12,27,1000,1000,1000,976,717,242,52,14,3,2,2,2,2,0,0,0,0,13,305,621,779,819,827,827,827,827
12,28,1000,1000,1000,972,744,225,44,3,1,1,1,1,1,0,0,0,0,12,310,622,750,772,775,775,775,775
12,29,1000,1000,1000,986,724,211,60,10,4,3,3,3,3,0,0,0,0,27,349,594,762,796,800,800,800,800
13,0,1000,1000,999,977,713,226,47,7,2,1,1,1,1,0,0,0,0,14,328,524,651,682,689,689,689,689
13,1,1000,1000,1000,968,745,254,39,8,2,2,2,2,2,0,0,0,1,18,302,531,647,677,684,684,684,684
13,2,1000,1000,1000,971,747,258,59,9,1,1,1,1,1,0,0,0,0,21,279,535,662,691,696,696,696,696
13,3,1000,1000,1000,979,747,247,52,8,1,1,1,1,1,0,0,0,0,13,289,601,706,757,758,758,758,758
13,4,1000,1000,1000,985,749,214,50,10,2,1,1,1,1,0,0,0,0,17,359,530,660,710,715,715,715,715
13,5,1000,1000,999,978,733,229,53,7,3,3,3,3,3,0,0,0,0,24,294,539,662,706,708,708,708,708
13,6,1000,1000,999,973,716,241,43,8,2,2,2,2,2,0,0,0,0,29,312,566,682,722,732,732,732,732
13,7,1000,1000,1000,973,727,241,53,5,1,1,1,1,1,0,0,0,0,13,287,545,651,670,672,672,672,672
13,8,1000,1000,999,970,680,220,44,8,1,1,1,1,1,0,0,0,0,30,331,570,686,706,712,712,712,712
13,9,1000,1000,1000,968,715,263,47,4,1,1,1,1,1,0,0,0,0,31,298,595,698,721,728,728,728,728
13,10,1000,1000,1000,978,724,240,39,6,1,1,1,1,1,0,0,0,0,21,271,546,676,715,717,717,717,717
13,11,1000,1000,1000,969,696,220,36,8,2,1,1,1,1,0,0,0,0,29,280,528,607,618,622,622,622,622
13,12,1000,1000,1000,963,729,241,59,12,3,2,2,2,2,0,0,0,1,35,279,552,696,726,739,739,739,739
13,13,1000,1000,1000,965,730,232,52,11,3,2,2,2,2,0,0,0,0,15,300,531,609,641,644,644,644,644
13,14,1000,1000,1000,980,705,243,63,6,4,4,4,4,4,0,0,0,0,47,294,527,685,715,715,715,715,715
13,15,1000,1000,1000,956,726,258,66,7,2,1,1,1,1,0,0,0,0,22,290,518,668,720,727,727,727,727
13,16,1000,1000,1000,978,709,249,54,11,4,2,2,2,2,0,0,0,0,15,335,553,678,703,710,710,710,710
13,17,1000,1000,1000,966,725,237,56,18,5,3,3,3,3,0,0,0,0,18,311,577,690,740,741,741,741,741
13,18,1000,1000,1000,963,701,229,48,8,2,2,2,2,2,0,0,0,0,22,313,518,657,684,690,690,690,690
13,19,1000,1000,1000,980,696,244,59,12,1,1,1,1,1,0,0,0,0,32,291,507,612,655,655,655,655,655
13,20,1000,1000,998,970,698,228,52,8,2,1,1,1,1,0,0,0,0,27,312,525,661,702,709,709,709,709
13,21,1000,1000,999,977,750,275,62,9,3,3,3,3,3,0,0,0,0,13,278,550,688,733,733,733,733,733
13,22,1000,1000,1000,973,686,202,58,6,1,1,1,1,1,0,0,0,0,23,334,528,627,676,676,676,676,676
13,23,1000,1000,1000,969,684,238,65,8,1,1,1,1,1,0,0,0,0,35,280,552,677,705,707,707,707,707
13,24,1000,1000,1000,970,698,250,54,8,3,1,1,1,1,0,0,0,0,25,284,533,640,672,683,683,683,683
13,25,1000,1000,1000,979,736,232,58,9,2,1,1,1,1,0,0,0,0,10,282,573,702,740,745,745,745,745
13,26,1000,1000,1000,973,730,221,54,11,4,3,3,3,3,0,0,0,0,23,346,540,636,675,681,680,680,680
13,27,1000,1000,1000,976,717,240,52,14,3,2,2,2,2,0,0,0,0,13,297,557,696,725,735,735,735,735
13,28,1000,1000,1000,972,744,225,43,3,1,1,1,1,1,0,0,0,0,12,299,564,664,691,696,696,696,696
13,29,1000,1000,1000,986,724,211,60,10,4,3,3,3,3,0,0,0,0,27,321,541,689,718,720,720,720,720
14,0,1000,1000,999,977,713,225,46,7,2,1,1,1,1,0,0,0,0,15,296,456,560,585,592,592,592,592
14,1,1000,1000,1000,968,745,253,39,8,2,2,2,2,2,0,0,0,1,17,287,469,563,588,595,595,595,595
14,2,1000,1000,1000,971,747,257,59,9,1,1,1,1,1,0,0,0,0,20,256,453,565,579,585,585,585,585
14,3,1000,1000,1000,979,747,247,51,8,1,1,1,1,1,0,0,0,0,13,260,526,609,650,652,652,652,652
14,4,1000,1000,1000,985,749,213,50,9,2,1,1,1,1,0,0,0,0,17,338,449,554,604,608,608,608,608
14,5,1000,1000,999,978,733,229,53,7,3,3,3,3,3,0,0,0,0,24,277,480,581,625,628,628,628,628
14,6,1000,1000,999,973,716,239,42,8,2,2,2,2,2,0,0,0,0,29,291,500,596,638,650,650,650,650
14,7,1000,1000,1000,973,727,240,52,5,1,1,1,1,1,0,0,0,0,13,276,493,579,589,593,593,593,593
14,8,1000,1000,999,970,679,220,44,7,1,1,1,1,1,0,0,0,0,30,311,486,586,606,610,610,610,610
14,9,1000,1000,1000,968,715,261,47,4,1,1,1,1,1,0,0,0,0,30,269,513,603,624,632,632,632,632
14,10,1000,1000,1000,978,724,239,38,6,1,1,1,1,1,0,0,0,0,21,257,504,613,657,659,659,659,659
14,11,1000,1000,1000,969,696,220,36,8,2,1,1,1,1,0,0,0,0,29,262,453,522,531,537,537,537,537
14,12,1000,1000,1000,963,728,241,58,12,3,2,2,2,2,0,0,0,1,34,270,486,614,640,650,650,650,650
14,13,1000,1000,1000,965,730,230,52,11,3,2,2,2,2,0,0,0,0,15,281,437,500,535,538,538,538,538
14,14,1000,1000,1000,980,705,242,62,6,4,4,4,4,4,0,0,0,0,46,276,462,592,619,619,619,619,619
14,15,1000,1000,1000,956,726,258,66,7,2,1,1,1,1,0,0,0,0,19,270,456,581,629,639,639,639,639
14,16,1000,1000,1000,978,709,248,54,11,4,2,2,2,2,0,0,0,0,14,322,506,619,644,650,650,650,650
14,17,1000,1000,1000,966,725,237,55,18,5,3,3,3,3,0,0,0,0,18,285,490,576,627,628,628,628,628
14,18,1000,1000,1000,963,701,228,48,7,2,2,2,2,2,0,0,0,0,22,296,455,561,585,589,589,589,589
14,19,1000,1000,1000,980,696,244,58,12,1,1,1,1,1,0,0,0,0,32,270,437,524,569,570,570,570,570
14,20,1000,1000,998,970,698,228,52,8,1,1,1,1,1,0,0,0,0,27,289,452,564,595,604,604,604,604
14,21,1000,1000,999,977,750,275,61,9,3,3,3,3,3,0,0,0,0,12,269,478,605,653,653,653,653,653
14,22,1000,1000,1000,973,686,201,58,6,1,1,1,1,1,0,0,0,0,23,322,450,548,597,596,596,596,596
14,23,1000,1000,1000,969,684,237,64,8,1,1,1,1,1,0,0,0,0,32,262,506,608,632,634,634,634,634
14,24,1000,1000,1000,970,698,250,54,8,3,1,1,1,1,0,0,0,0,26,275,474,573,595,604,604,604,604
14,25,1000,1000,1000,979,736,232,57,9,2,1,1,1,1,0,0,0,0,10,271,499,601,639,644,644,644,644
14,26,1000,1000,1000,973,730,221,54,11,4,3,3,3,3,0,0,0,0,23,322,463,533,565,570,570,570,570
14,27,1000,1000,1000,976,717,240,52,14,3,2,2,2,2,0,0,0,0,13,279,477,582,607,616,617,617,617
14,28,1000,1000,1000,972,744,225,43,3,1,1,1,1,1,0,0,0,0,12,288,487,583,605,608,608,608,608
14,29,1000,1000,1000,986,724,211,60,10,4,3,3,3,3,0,0,0,0,27,296,463,590,619,619,619,619,619
15,0,1000,1000,999,977,713,224,44,7,2,1,1,1,1,0,0,0,0,15,277,406,483,500,509,509,509,509
15,1,1000,1000,1000,968,745,253,38,7,2,2,2,2,2,0,0,0,1,17,278,428,509,534,540,540,540,540
15,2,1000,1000,1000,971,747,257,58,8,1,1,1,1,1,0,0,0,0,21,240,390,478,487,492,492,492,492
15,3,1000,1000,1000,979,747,247,51,8,1,1,1,1,1,0,0,0,0,13,250,462,520,563,563,563,563,563
15,4,1000,1000,1000,985,749,213,50,9,2,1,1,1,1,0,0,0,0,17,311,390,463,507,508,508,508,508
15,5,1000,1000,999,978,733,229,53,7,3,3,3,3,3,0,0,0,0,24,270,423,488,534,536,536,536,536
15,6,1000,1000,999,973,716,239,41,6,1,1,1,1,1,0,0,0,0,29,277,448,534,575,589,589,589,589
15,7,1000,1000,1000,973,727,240,51,5,1,1,1,1,1,0,0,0,0,11,272,425,497,499,502,502,502,502
15,8,1000,1000,999,970,679,220,43,6,1,1,1,1,1,0,0,0,0,30,287,401,476,492,495,495,495,495
15,9,1000,1000,1000,968,715,261,45,4,1,1,1,1,1,0,0,0,0,29,267,448,527,546,553,553,553,553
15,10,1000,1000,1000,978,724,239,38,6,1,1,1,1,1,0,0,0,0,21,252,442,527,569,572,572,572,572
15,11,1000,1000,1000,969,696,220,36,8,2,1,1,1,1,0,0,0,0,29,257,380,443,446,451,451,451,451
15,12,1000,1000,1000,963,728,241,56,12,3,2,2,2,2,0,0,0,1,33,260,406,512,526,536,536,536,536
15,13,1000,1000,1000,965,730,229,52,11,3,2,2,2,2,0,0,0,0,15,260,368,404,438,444,444,444,444
15,14,1000,1000,1000,980,705,242,61,6,3,3,3,3,3,0,0,0,0,46,261,409,514,537,537,537,537,537
15,15,1000,1000,1000,956,726,258,66,7,2,1,1,1,1,0,0,0,0,18,251,395,488,535,543,543,543,543
15,16,1000,1000,1000,978,709,247,54,11,3,1,1,1,1,0,0,0,0,14,308,457,542,566,574,574,574,574
15,17,1000,1000,1000,966,725,237,54,18,5,3,3,3,3,0,0,0,0,18,280,431,502,556,557,557,557,557
15,18,1000,1000,1000,963,701,228,48,6,2,2,2,2,2,0,0,0,0,22,296,406,485,501,506,506,506,506
15,19,1000,1000,1000,980,696,244,58,11,1,1,1,1,1,0,0,0,0,32,248,367,435,472,474,474,474,474
15,20,1000,1000,998,970,698,227,52,8,1,1,1,1,1,0,0,0,0,27,278,385,500,523,530,530,530,530
15,21,1000,1000,999,977,750,275,61,9,3,3,3,3,3,0,0,0,0,11,260,418,533,575,575,575,575,575
15,22,1000,1000,1000,973,686,201,57,6,1,1,1,1,1,0,0,0,0,23,309,388,476,526,523,523,523,523
15,23,1000,1000,1000,969,684,236,64,8,1,1,1,1,1,0,0,0,0,31,245,440,531,552,554,554,554,554
15,24,1000,1000,1000,970,698,249,54,8,3,1,1,1,1,0,0,0,0,26,267,402,489,499,514,514,514,514
15,25,1000,1000,1000,979,736,231,57,9,2,1,1,1,1,0,0,0,0,10,260,425,487,523,525,525,525,525
15,26,1000,1000,1000,973,730,221,53,10,3,2,2,2,2,0,0,0,0,23,312,410,470,491,499,499,499,499
15,27,1000,1000,1000,976,717,240,51,14,2,2,2,2,2,0,0,0,0,13,263,406,483,510,519,519,519,519
15,28,1000,1000,1000,972,744,225,43,3,1,1,1,1,1,0,0,0,0,12,277,425,493,515,518,518,518,518
15,29,1000,1000,1000,986,724,210,60,10,4,3,3,3,3,0,0,0,0,27,287,397,498,520,518,518,518,518
