k,trial,B0_1,B0_2,B0_3,B0_4,B0_5,B0_6,B0_7,B0_8,B0_9,B0_10,B0_11,B0_12,B0_13,B1_1,B1_2,B1_3,B1_4,B1_5,B1_6,B1_7,B1_8,B1_9,B1_10,B1_11,B1_12,B1_13
10,16,1000,1000,1000,994,898,450,83,10,3,2,2,2,2,0,0,0,0,1,121,642,925,979,982,982,982,982
10,17,1000,1000,1000,995,905,417,73,11,5,5,5,5,5,0,0,0,0,0,121,625,893,937,947,947,947,947
10,18,1000,1000,1000,997,893,424,82,9,1,1,1,1,1,0,0,0,0,1,109,637,955,1013,1017,1017,1017,1017
10,19,1000,1000,1000,997,911,460,92,11,2,1,1,1,1,0,0,0,0,2,91,639,955,1026,1030,1030,1030,1030
10,20,1000,1000,999,996,889,421,81,12,4,2,2,2,2,0,0,0,0,0,118,675,981,1038,1043,1045,1045,1045
10,21,1000,1000,1000,994,897,430,81,15,4,3,3,3,3,0,0,0,0,3,101,623,941,990,993,993,993,993
10,22,1000,1000,1000,995,901,430,77,7,2,2,2,2,2,0,0,0,0,1,115,684,967,1021,1023,1023,1023,1023
10,23,1000,1000,1000,997,901,436,72,13,5,3,3,3,3,0,0,0,0,1,107,669,978,1051,1056,1057,1057,1057
10,24,1000,1000,999,994,907,416,70,8,2,2,2,2,2,0,0,0,0,2,118,685,953,1011,1020,1020,1020,1020
10,25,1000,1000,1000,990,876,402,85,14,7,6,5,5,5,0,0,0,0,3,115,626,906,949,952,954,954,954
10,26,1000,1000,1000,995,913,436,79,10,1,1,1,1,1,0,0,0,0,0,108,663,945,993,998,998,998,998
10,27,1000,1000,1000,991,902,420,88,9,3,2,2,2,2,0,0,0,0,1,112,617,907,968,972,974,974,974
10,28,1000,1000,1000,991,889,422,74,12,3,2,2,2,2,0,0,0,0,0,122,653,962,1034,1040,1040,1040,1040
10,29,1000,1000,999,991,886,419,89,8,2,2,2,2,2,0,0,0,0,0,117,613,965,1021,1023,1023,1023,1023
11,0,1000,1000,1000,989,884,447,82,10,1,1,1,1,1,0,0,0,0,1,104,602,860,928,932,932,932,932
11,1,1000,1000,999,997,892,438,74,5,1,1,1,1,1,0,0,0,0,0,108,591,827,879,882,882,882,882
11,2,1000,1000,999,991,881,443,87,15,3,2,1,1,1,0,0,0,0,0,122,563,842,907,920,925,925,925
11,3,1000,1000,1000,996,901,456,69,9,4,3,3,3,3,0,0,0,0,1,99,645,903,940,940,940,940,940
11,4,1000,1000,1000,997,905,414,73,14,4,2,2,2,2,0,0,0,0,0,108,611,857,938,945,945,945,945
11,5,1000,1000,1000,998,889,432,66,7,2,2,2,2,2,0,0,0,0,0,109,574,836,891,895,895,895,895
11,6,1000,1000,1000,995,900,436,64,13,3,2,2,2,2,0,0,0,0,0,129,673,937,996,1008,1009,1009,1009
11,7,1000,1000,1000,994,888,460,74,11,2,2,2,2,2,0,0,0,0,2,92,569,842,917,922,922,922,922
11,8,1000,1000,1000,995,903,444,79,12,1,1,1,1,1,0,0,0,0,1,79,580,838,915,924,924,924,924
11,9,1000,1000,999,992,903,428,77,13,3,3,3,3,3,0,0,0,0,1,102,621,905,963,964,964,964,964
11,10,1000,1000,999,997,891,438,83,14,4,4,4,4,4,0,0,0,0,1,111,584,816,888,890,890,890,890
11,11,1000,1000,1000,998,911,437,84,8,2,2,2,2,2,0,0,0,0,0,90,599,890,931,932,932,932,932
11,12,1000,1000,1000,992,896,452,81,9,1,1,1,1,1,0,0,0,0,0,107,588,890,978,989,989,989,989
11,13,1000,1000,1000,990,873,430,74,12,3,3,3,3,3,0,0,0,0,3,88,603,924,983,984,984,984,984
11,14,1000,1000,1000,991,887,427,74,8,1,1,1,1,1,0,0,0,0,1,141,581,857,922,924,924,924,924
11,15,1000,1000,1000,994,924,450,86,11,3,2,2,2,2,0,0,0,0,0,78,576,891,955,967,967,967,967
11,16,1000,1000,1000,994,898,450,82,10,3,2,2,2,2,0,0,0,0,1,119,594,853,906,909,909,909,909
11,17,1000,1000,1000,995,905,417,70,9,3,3,3,3,3,0,0,0,0,0,121,593,822,870,880,880,880,880
11,18,1000,1000,1000,997,893,424,81,9,1,1,1,1,1,0,0,0,0,1,108,613,896,956,962,962,962,962
11,19,1000,1000,1000,997,911,460,89,11,2,1,1,1,1,0,0,0,0,2,88,605,889,966,973,973,973,973
11,20,1000,1000,999,996,889,420,80,12,4,2,2,2,2,0,0,0,0,0,119,626,915,977,982,985,985,985
11,21,1000,1000,1000,994,897,428,80,13,3,2,2,2,2,0,0,0,0,3,103,591,870,917,921,921,921,921
11,22,1000,1000,1000,995,901,430,77,6,1,1,1,1,1,0,0,0,0,1,110,638,883,944,948,948,948,948
11,23,1000,1000,1000,997,901,435,72,12,5,3,3,3,3,0,0,0,0,1,104,637,908,980,986,987,987,987
11,24,1000,1000,999,994,907,416,68,7,1,1,1,1,1,0,0,0,0,2,114,633,872,930,940,940,940,940
11,25,1000,1000,1000,990,876,401,84,13,6,5,4,4,4,0,0,0,0,3,114,593,857,903,907,909,909,909
11,26,1000,1000,1000,995,913,436,78,10,1,1,1,1,1,0,0,0,0,0,107,620,864,914,918,918,918,918
11,27,1000,1000,1000,991,902,420,84,9,3,2,2,2,2,0,0,0,0,1,111,580,836,899,902,904,904,904
11,28,1000,1000,1000,991,889,422,74,12,3,2,2,2,2,0,0,0,0,0,120,599,890,954,961,961,961,961
11,29,1000,1000,999,991,886,419,88,8,2,2,2,2,2,0,0,0,0,0,118,573,901,961,962,962,962,962
12,0,1000,1000,1000,989,884,446,80,10,1,1,1,1,1,0,0,0,0,1,104,557,787,854,858,858,858,858
12,1,1000,1000,999,997,892,436,74,5,1,1,1,1,1,0,0,0,0,0,105,540,747,803,807,807,807,807
12,2,1000,1000,999,991,881,443,87,15,3,2,1,1,1,0,0,0,0,0,121,530,781,842,854,860,860,860
12,3,1000,1000,1000,996,901,455,68,8,4,2,2,2,2,0,0,0,0,1,95,596,816,842,840,840,840,840
12,4,1000,1000,1000,997,905,414,72,13,3,1,1,1,1,0,0,0,0,0,105,560,760,845,853,853,853,853
12,5,1000,1000,1000,998,889,432,65,7,2,2,2,2,2,0,0,0,0,0,109,532,746,795,797,797,797,797
12,6,1000,1000,1000,995,900,436,64,13,3,2,2,2,2,0,0,0,0,0,125,615,845,904,916,916,916,916
12,7,1000,1000,1000,994,888,460,74,11,2,2,2,2,2,0,0,0,0,2,89,530,760,832,837,837,837,837
12,8,1000,1000,1000,995,903,443,78,12,1,1,1,1,1,0,0,0,0,1,78,545,758,834,845,845,845,845
12,9,1000,1000,999,992,903,428,76,11,2,2,2,2,2,0,0,0,0,1,101,577,808,860,861,861,861,861
12,10,1000,1000,999,997,891,438,82,13,2,2,2,2,2,0,0,0,0,1,109,535,724,802,804,804,804,804
12,11,1000,1000,1000,998,911,437,83,7,2,2,2,2,2,0,0,0,0,0,90,565,803,841,842,842,842,842
12,12,1000,1000,1000,992,896,452,81,9,1,1,1,1,1,0,0,0,0,0,106,533,793,877,888,888,888,888
12,13,1000,1000,1000,990,873,430,72,12,2,2,2,2,2,0,0,0,0,3,82,559,853,920,920,920,920,920
12,14,1000,1000,1000,991,887,427,74,8,1,1,1,1,1,0,0,0,0,1,136,543,786,834,836,836,836,836
12,15,1000,1000,1000,994,924,450,85,11,3,2,2,2,2,0,0,0,0,0,75,524,808,854,867,867,867,867
12,16,1000,1000,1000,994,898,450,81,10,3,2,2,2,2,0,0,0,0,1,115,547,769,815,817,817,817,817
12,17,1000,1000,1000,995,905,417,70,9,3,3,3,3,3,0,0,0,0,0,119,561,761,801,813,813,813,813
12,18,1000,1000,1000,997,893,424,79,8,1,1,1,1,1,0,0,0,0,1,104,563,818,881,888,888,888,888
12,19,1000,1000,1000,997,911,460,89,11,2,1,1,1,1,0,0,0,0,2,87,582,828,911,916,916,916,916
12,20,1000,1000,999,996,889,420,79,12,4,2,2,2,2,0,0,0,0,0,120,578,844,914,916,919,919,919
12,21,1000,1000,1000,994,897,428,79,12,2,1,1,1,1,0,0,0,0,3,105,532,783,833,838,838,838,838
12,22,1000,1000,1000,995,901,429,77,6,1,1,1,1,1,0,0,0,0,1,108,590,794,850,853,853,853,853
12,23,1000,1000,1000,997,901,435,72,12,4,2,2,2,2,0,0,0,0,1,105,596,830,902,908,908,908,908
12,24,1000,1000,999,994,907,416,66,7,1,1,1,1,1,0,0,0,0,2,114,575,777,818,829,829,829,829
12,25,1000,1000,1000,990,876,401,83,13,5,4,3,3,3,0,0,0,0,3,111,527,776,812,815,818,818,818
12,26,1000,1000,1000,995,913,436,76,10,1,1,1,1,1,0,0,0,0,0,106,581,789,841,845,845,845,845
12,27,1000,1000,1000,991,902,420,84,9,3,2,2,2,2,0,0,0,0,1,110,555,794,856,859,862,862,862
12,28,1000,1000,1000,991,889,422,74,12,3,2,2,2,2,0,0,0,0,0,117,557,826,882,890,890,890,890
12,29,1000,1000,999,991,886,418,88,8,2,2,2,2,2,0,0,0,0,0,114,522,828,883,883,883,883,883
13,0,1000,1000,1000,989,884,445,79,10,1,1,1,1,1,0,0,0,0,1,103,533,727,790,796,796,796,796
13,1,1000,1000,999,997,892,436,74,5,1,1,1,1,1,0,0,0,0,0,102,494,680,738,739,739,739,739
13,2,1000,1000,999,991,881,443,86,15,3,2,1,1,1,0,0,0,0,0,121,491,701,758,771,777,777,777
13,3,1000,1000,1000,996,901,455,67,7,3,1,1,1,1,0,0,0,0,1,91,543,714,741,738,738,738,738
13,4,1000,1000,1000,997,905,414,72,13,3,1,1,1,1,0,0,0,0,0,106,504,670,755,763,763,763,763
13,5,1000,1000,1000,998,889,431,63,7,2,2,2,2,2,0,0,0,0,0,106,495,655,698,701,701,701,701
13,6,1000,1000,1000,995,900,436,63,13,2,1,1,1,1,0,0,0,0,0,125,565,713,771,784,786,786,786
13,7,1000,1000,1000,994,888,459,73,11,2,2,2,2,2,0,0,0,0,2,86,487,687,759,766,766,766,766
13,8,1000,1000,1000,995,903,443,78,12,1,1,1,1,1,0,0,0,0,1,78,517,682,747,755,755,755,755
13,9,1000,1000,999,992,903,428,74,11,2,2,2,2,2,0,0,0,0,1,102,542,721,763,764,764,764,764
13,10,1000,1000,999,997,891,438,82,12,1,1,1,1,1,0,0,0,0,1,105,494,637,709,711,711,711,711
13,11,1000,1000,1000,998,911,437,82,7,1,1,1,1,1,0,0,0,0,0,90,515,707,744,744,744,744,744
13,12,1000,1000,1000,992,896,452,80,8,1,1,1,1,1,0,0,0,0,0,106,504,721,796,808,808,808,808
13,13,1000,1000,1000,990,873,430,72,11,2,2,2,2,2,0,0,0,0,3,81,532,774,828,828,828,828,828
13,14,1000,1000,1000,991,887,427,72,8,1,1,1,1,1,0,0,0,0,1,135,494,702,745,747,747,747,747
13,15,1000,1000,1000,994,924,450,85,11,3,2,2,2,2,0,0,0,0,0,76,481,734,769,781,781,781,781
13,16,1000,1000,1000,994,898,449,80,10,3,2,2,2,2,0,0,0,0,1,110,492,679,739,742,742,742,742
13,17,1000,1000,1000,995,905,417,69,8,3,2,2,2,2,0,0,0,0,0,116,526,692,732,741,741,741,741
13,18,1000,1000,1000,997,893,424,79,8,1,1,1,1,1,0,0,0,0,1,104,520,731,777,788,788,788,788
13,19,1000,1000,1000,997,911,459,88,9,2,1,1,1,1,0,0,0,0,2,86,506,714,796,803,803,803,803
13,20,1000,1000,999,996,889,420,78,12,4,2,2,2,2,0,0,0,0,0,122,513,738,792,794,797,797,797
13,21,1000,1000,1000,994,897,428,78,12,2,1,1,1,1,0,0,0,0,3,104,494,708,760,767,767,767,767
13,22,1000,1000,1000,995,901,429,75,6,1,1,1,1,1,0,0,0,0,1,107,553,689,738,741,741,741,741
13,23,1000,1000,1000,997,901,434,71,11,4,2,2,2,2,0,0,0,0,1,102,561,747,816,822,823,823,823
13,24,1000,1000,999,994,907,416,66,6,1,1,1,1,1,0,0,0,0,2,113,538,706,736,744,744,744,744
13,25,1000,1000,1000,990,876,401,83,12,5,4,3,3,3,0,0,0,0,3,109,482,693,729,732,735,735,735
13,26,1000,1000,1000,995,913,436,76,9,1,1,1,1,1,0,0,0,0,0,107,513,681,728,731,731,731,731
13,27,1000,1000,1000,991,902,420,83,9,2,1,1,1,1,0,0,0,0,1,108,518,706,756,762,765,765,765
13,28,1000,1000,1000,991,889,422,73,12,3,2,2,2,2,0,0,0,0,0,116,516,736,782,792,792,792,792
13,29,1000,1000,999,991,886,418,88,8,2,2,2,2,2,0,0,0,0,0,112,486,768,819,821,821,821,821
14,0,1000,1000,1000,989,884,444,77,9,1,1,1,1,1,0,0,0,0,1,100,496,652,711,715,715,715,715
14,1,1000,1000,999,997,892,436,74,5,1,1,1,1,1,0,0,0,0,0,99,450,610,657,657,657,657,657
14,2,1000,1000,999,991,881,443,86,14,3,2,1,1,1,0,0,0,0,0,120,456,612,660,674,679,679,679
14,3,1000,1000,1000,996,901,455,66,7,3,1,1,1,1,0,0,0,0,1,92,482,596,618,616,616,616,616
14,4,1000,1000,1000,997,905,414,71,13,3,1,1,1,1,0,0,0,0,0,105,449,587,666,671,671,671,671
14,5,1000,1000,1000,998,889,431,63,6,2,2,2,2,2,0,0,0,0,0,103,455,564,609,610,610,610,610
14,6,1000,1000,1000,995,900,436,62,13,2,1,1,1,1,0,0,0,0,0,120,526,603,649,663,666,666,666
14,7,1000,1000,1000,994,888,459,72,11,2,2,2,2,2,0,0,0,0,2,86,457,612,677,683,683,683,683
14,8,1000,1000,1000,995,903,443,77,12,1,1,1,1,1,0,0,0,0,1,78,470,609,666,672,672,672,672
14,9,1000,1000,999,992,903,428,73,11,2,2,2,2,2,0,0,0,0,1,103,501,644,686,689,689,689,689
14,10,1000,1000,999,997,891,438,81,11,1,1,1,1,1,0,0,0,0,1,103,456,548,611,615,615,615,615
14,11,1000,1000,1000,998,911,437,81,7,1,1,1,1,1,0,0,0,0,0,90,476,628,651,653,653,653,653
14,12,1000,1000,1000,992,896,452,80,8,1,1,1,1,1,0,0,0,0,0,106,469,658,716,728,728,728,728
14,13,1000,1000,1000,990,873,429,72,11,2,2,2,2,2,0,0,0,0,3,81,514,696,747,748,748,748,748
14,14,1000,1000,1000,991,887,427,71,8,1,1,1,1,1,0,0,0,0,1,132,465,630,674,678,678,678,678
14,15,1000,1000,1000,994,924,450,85,11,3,2,2,2,2,0,0,0,0,0,77,454,644,668,682,682,682,682
14,16,1000,1000,1000,994,898,449,77,10,3,2,2,2,2,0,0,0,0,1,106,442,579,638,637,637,637,637
14,17,1000,1000,1000,995,905,417,69,8,3,2,2,2,2,0,0,0,0,0,118,485,599,628,638,638,638,638
14,18,1000,1000,1000,997,893,424,78,8,1,1,1,1,1,0,0,0,0,1,103,469,632,677,685,685,685,685
14,19,1000,1000,1000,997,911,459,87,9,2,1,1,1,1,0,0,0,0,2,87,468,623,703,706,706,706,706
14,20,1000,1000,999,996,889,420,78,12,4,2,2,2,2,0,0,0,0,0,122,469,644,701,702,706,706,706
14,21,1000,1000,1000,994,897,428,78,12,2,1,1,1,1,0,0,0,0,3,100,465,639,694,700,700,700,700
14,22,1000,1000,1000,995,901,429,75,6,1,1,1,1,1,0,0,0,0,1,106,498,576,625,628,628,628,628
14,23,1000,1000,1000,997,901,434,71,11,4,2,2,2,2,0,0,0,0,1,100,518,656,721,728,729,729,729
14,24,1000,1000,999,994,907,416,66,6,1,1,1,1,1,0,0,0,0,2,111,487,612,632,639,639,639,639
14,25,1000,1000,1000,990,876,401,83,12,4,3,2,2,2,0,0,0,0,3,108,454,602,639,644,647,647,647
14,26,1000,1000,1000,995,913,436,76,9,1,1,1,1,1,0,0,0,0,0,103,465,598,634,639,639,639,639
14,27,1000,1000,1000,991,902,420,81,9,2,1,1,1,1,0,0,0,0,1,108,488,622,670,677,679,679,679
14,28,1000,1000,1000,991,889,422,72,12,3,2,2,2,2,0,0,0,0,0,116,457,648,685,695,695,695,695
14,29,1000,1000,999,991,886,418,85,8,1,1,1,1,1,0,0,0,0,0,111,445,658,687,687,687,687,687
15,0,1000,1000,1000,989,884,444,77,9,1,1,1,1,1,0,0,0,0,1,99,462,555,611,616,616,616,616
15,1,1000,1000,999,997,892,436,73,5,1,1,1,1,1,0,0,0,0,0,99,409,525,563,564,564,564,564
15,2,1000,1000,999,991,881,443,85,14,3,2,1,1,1,0,0,0,0,0,120,431,527,570,582,588,588,588
15,3,1000,1000,1000,996,901,455,66,6,2,1,1,1,1,0,0,0,0,1,92,440,504,529,528,528,528,528
15,4,1000,1000,1000,997,905,414,71,13,3,1,1,1,1,0,0,0,0,0,104,418,507,579,582,582,582,582
15,5,1000,1000,1000,998,889,431,63,5,2,2,2,2,2,0,0,0,0,0,102,428,488,536,534,534,534,534
15,6,1000,1000,1000,995,900,436,62,12,2,1,1,1,1,0,0,0,0,0,120,487,511,558,574,576,576,576
15,7,1000,1000,1000,994,888,459,72,10,1,1,1,1,1,0,0,0,0,2,87,424,519,581,590,590,590,590
15,8,1000,1000,1000,995,903,443,76,12,1,1,1,1,1,0,0,0,0,1,77,447,540,596,598,598,598,598
15,9,1000,1000,999,992,903,428,72,11,2,2,2,2,2,0,0,0,0,1,99,459,537,581,583,583,583,583
15,10,1000,1000,999,997,891,438,81,11,1,1,1,1,1,0,0,0,0,1,102,432,500,561,566,566,566,566
15,11,1000,1000,1000,998,911,437,81,7,1,1,1,1,1,0,0,0,0,0,90,440,548,565,564,564,564,564
15,12,1000,1000,1000,992,896,452,80,8,1,1,1,1,1,0,0,0,0,0,102,446,594,658,670,670,670,670
15,13,1000,1000,1000,990,873,429,71,10,2,2,2,2,2,0,0,0,0,3,80,476,598,643,646,646,646,646
15,14,1000,1000,1000,991,887,426,71,8,1,1,1,1,1,0,0,0,0,1,129,416,527,548,553,553,553,553
15,15,1000,1000,1000,994,924,450,85,10,2,1,1,1,1,0,0,0,0,0,76,426,558,575,590,590,590,590
15,16,1000,1000,1000,994,898,449,75,10,3,2,2,2,2,0,0,0,0,1,106,409,495,554,554,554,554,554
15,17,1000,1000,1000,995,905,417,69,8,3,2,2,2,2,0,0,0,0,0,118,469,515,531,540,540,540,540
15,18,1000,1000,1000,997,893,424,78,8,1,1,1,1,1,0,0,0,0,1,103,434,547,584,592,592,592,592
15,19,1000,1000,1000,997,911,458,87,9,2,1,1,1,1,0,0,0,0,2,87,432,527,597,599,599,599,599
15,20,1000,1000,999,996,889,420,77,12,4,2,2,2,2,0,0,0,0,0,123,431,551,600,600,604,604,604
15,21,1000,1000,1000,994,897,428,78,12,2,1,1,1,1,0,0,0,0,3,98,434,551,598,604,604,604,604
15,22,1000,1000,1000,995,901,429,75,6,1,1,1,1,1,0,0,0,0,1,103,448,481,527,531,531,531,531
15,23,1000,1000,1000,997,901,434,71,10,3,2,2,2,2,0,0,0,0,1,97,490,580,637,642,644,644,644
15,24,1000,1000,999,994,907,416,66,5,1,1,1,1,1,0,0,0,0,2,112,454,523,535,543,543,543,543
15,25,1000,1000,1000,990,876,401,82,11,4,3,2,2,2,0,0,0,0,3,106,420,537,581,588,591,591,591
15,26,1000,1000,1000,995,913,436,76,9,1,1,1,1,1,0,0,0,0,0,103,422,511,539,548,548,548,548
15,27,1000,1000,1000,991,902,420,81,9,2,1,1,1,1,0,0,0,0,1,108,443,545,589,597,599,599,599
15,28,1000,1000,1000,991,889,422,71,12,3,2,2,2,2,0,0,0,0,0,115,427,559,587,597,597,597,597
15,29,1000,1000,999,991,886,418,85,8,1,1,1,1,1,0,0,0,0,0,110,399,580,609,610,610,610,610
